"date","apparentTemperatureMax","apparentTemperatureMin","sunsetTimeHour","weekday","season","Acorn","cloudCover","humidity","visibility","month","energy_sum"
2013-05-13,10.94,4.75,"19","1","spring","ACORN-I",0.67,0.8,11.38,"5",8.72740816122449
2013-05-13,10.94,4.75,"19","1","spring","ACORN-J",0.67,0.8,11.38,"5",9.16048544368932
2013-05-13,10.94,4.75,"19","1","spring","ACORN-K",0.67,0.8,11.38,"5",9.02350318216561
2013-05-13,10.94,4.75,"19","1","spring","ACORN-L",0.67,0.8,11.38,"5",8.55603635969697
2013-05-13,10.94,4.75,"19","1","spring","ACORN-M",0.67,0.8,11.38,"5",8.41750908818182
2013-05-13,10.94,4.75,"19","1","spring","ACORN-N",0.67,0.8,11.38,"5",7.84081756486486
2013-05-13,10.94,4.75,"19","1","spring","ACORN-O",0.67,0.8,11.38,"5",7.58114286122449
2013-05-13,10.94,4.75,"19","1","spring","ACORN-P",0.67,0.8,11.38,"5",5.91649056603774
2013-05-13,10.94,4.75,"19","1","spring","ACORN-Q",0.67,0.8,11.38,"5",6.7469887055207
2013-05-13,10.94,4.75,"19","1","spring","ACORN-U",0.67,0.8,11.38,"5",10.621531906383
2012-05-17,15.77,7.09,"19","4","spring","ACORN-A",0.46,0.77,11.52,"5",16.9865409983607
2012-05-17,15.77,7.09,"19","4","spring","ACORN-B",0.46,0.77,11.52,"5",8.09442857142857
2012-05-17,15.77,7.09,"19","4","spring","ACORN-C",0.46,0.77,11.52,"5",10.196326925
2012-05-17,15.77,7.09,"19","4","spring","ACORN-D",0.46,0.77,11.52,"5",11.4677942817143
2012-05-17,15.77,7.09,"19","4","spring","ACORN-E",0.46,0.77,11.52,"5",9.33611741412935
2012-05-17,15.77,7.09,"19","4","spring","ACORN-F",0.46,0.77,11.52,"5",7.92743895922078
2012-05-17,15.77,7.09,"19","4","spring","ACORN-G",0.46,0.77,11.52,"5",8.54856579473684
2012-05-17,15.77,7.09,"19","4","spring","ACORN-H",0.46,0.77,11.52,"5",9.13898869830508
2012-05-17,15.77,7.09,"19","4","spring","ACORN-I",0.46,0.77,11.52,"5",8.3342380952381
2012-05-17,15.77,7.09,"19","4","spring","ACORN-J",0.46,0.77,11.52,"5",9.87278724042553
2012-05-17,15.77,7.09,"19","4","spring","ACORN-K",0.46,0.77,11.52,"5",8.45307964336283
2012-05-17,15.77,7.09,"19","4","spring","ACORN-L",0.46,0.77,11.52,"5",8.37219708248175
2012-05-17,15.77,7.09,"19","4","spring","ACORN-M",0.46,0.77,11.52,"5",7.86638094761905
2012-05-17,15.77,7.09,"19","4","spring","ACORN-N",0.46,0.77,11.52,"5",7.63812069310345
2012-05-17,15.77,7.09,"19","4","spring","ACORN-O",0.46,0.77,11.52,"5",7.68105128717949
2012-05-17,15.77,7.09,"19","4","spring","ACORN-P",0.46,0.77,11.52,"5",7.31196153076923
2012-05-17,15.77,7.09,"19","4","spring","ACORN-Q",0.46,0.77,11.52,"5",7.01409504851485
2012-05-17,15.77,7.09,"19","4","spring","ACORN-U",0.46,0.77,11.52,"5",8.59605882941177
2013-05-16,11.3,6.9,"19","4","spring","ACORN-A",0.6,0.76,11.54,"5",15.8532697421053
2013-05-16,11.3,6.9,"19","4","spring","ACORN-B",0.6,0.76,11.54,"5",11.0902083375
2013-05-16,11.3,6.9,"19","4","spring","ACORN-C",0.6,0.76,11.54,"5",10.4095986394558
2013-05-16,11.3,6.9,"19","4","spring","ACORN-D",0.6,0.76,11.54,"5",12.0377302169065
2013-05-16,11.3,6.9,"19","4","spring","ACORN-E",0.6,0.76,11.54,"5",9.06280797249169
2013-05-16,11.3,6.9,"19","4","spring","ACORN-F",0.6,0.76,11.54,"5",8.13339580194902
2013-05-16,11.3,6.9,"19","4","spring","ACORN-G",0.6,0.76,11.54,"5",8.307615001
2013-05-16,11.3,6.9,"19","4","spring","ACORN-H",0.6,0.76,11.54,"5",9.38096874508929
2013-05-16,11.3,6.9,"19","4","spring","ACORN-I",0.6,0.76,11.54,"5",8.07971429387755
2013-05-16,11.3,6.9,"19","4","spring","ACORN-J",0.6,0.76,11.54,"5",9.39299028252427
2013-05-16,11.3,6.9,"19","4","spring","ACORN-K",0.6,0.76,11.54,"5",9.03683439745223
2013-05-16,11.3,6.9,"19","4","spring","ACORN-L",0.6,0.76,11.54,"5",8.51608181818182
2013-05-16,11.3,6.9,"19","4","spring","ACORN-M",0.6,0.76,11.54,"5",8.24368181363636
2013-05-16,11.3,6.9,"19","4","spring","ACORN-N",0.6,0.76,11.54,"5",8.05957432432432
2013-05-16,11.3,6.9,"19","4","spring","ACORN-O",0.6,0.76,11.54,"5",7.7342653122449
2013-05-16,11.3,6.9,"19","4","spring","ACORN-P",0.6,0.76,11.54,"5",5.98984112336449
2013-05-16,11.3,6.9,"19","4","spring","ACORN-Q",0.6,0.76,11.54,"5",6.70703899358491
2013-05-16,11.3,6.9,"19","4","spring","ACORN-U",0.6,0.76,11.54,"5",10.9340851170213
2012-05-28,22.37,14.25,"20","1","spring","ACORN-A",0.33,0.73,11.57,"5",16.6907101623188
2012-05-28,22.37,14.25,"20","1","spring","ACORN-B",0.33,0.73,11.57,"5",8.44820001
2012-05-28,22.37,14.25,"20","1","spring","ACORN-C",0.33,0.73,11.57,"5",10.1222857126984
2012-05-28,22.37,14.25,"20","1","spring","ACORN-D",0.33,0.73,11.57,"5",10.7199473688995
2012-05-28,22.37,14.25,"20","1","spring","ACORN-E",0.33,0.73,11.57,"5",8.16068896724587
2012-05-28,22.37,14.25,"20","1","spring","ACORN-F",0.33,0.73,11.57,"5",7.48281567775424
2012-05-28,22.37,14.25,"20","1","spring","ACORN-G",0.33,0.73,11.57,"5",7.78579999444444
2012-05-28,22.37,14.25,"20","1","spring","ACORN-H",0.33,0.73,11.57,"5",9.25199999714286
2012-05-28,22.37,14.25,"20","1","spring","ACORN-I",0.33,0.73,11.57,"5",7.11904545909091
2012-05-28,22.37,14.25,"20","1","spring","ACORN-J",0.33,0.73,11.57,"5",7.19576786071429
2012-05-28,22.37,14.25,"20","1","spring","ACORN-K",0.33,0.73,11.57,"5",8.23365891085271
2012-05-28,22.37,14.25,"20","1","spring","ACORN-L",0.33,0.73,11.57,"5",7.84616666785714
2012-05-28,22.37,14.25,"20","1","spring","ACORN-M",0.33,0.73,11.57,"5",7.8207551
2012-05-28,22.37,14.25,"20","1","spring","ACORN-N",0.33,0.73,11.57,"5",7.72148750375
2012-05-28,22.37,14.25,"20","1","spring","ACORN-O",0.33,0.73,11.57,"5",7.94634782391304
2012-05-28,22.37,14.25,"20","1","spring","ACORN-P",0.33,0.73,11.57,"5",6.03118072771084
2012-05-28,22.37,14.25,"20","1","spring","ACORN-Q",0.33,0.73,11.57,"5",6.54317487385399
2012-05-28,22.37,14.25,"20","1","spring","ACORN-U",0.33,0.73,11.57,"5",7.09963636363636
2012-05-06,14.48,4.48,"19","7","spring","ACORN-A",0.52,0.82,11.64,"5",18.4904717056604
2012-05-06,14.48,4.48,"19","7","spring","ACORN-B",0.52,0.82,11.64,"5",9.242
2012-05-06,14.48,4.48,"19","7","spring","ACORN-C",0.52,0.82,11.64,"5",10.4962368578947
2012-05-06,14.48,4.48,"19","7","spring","ACORN-D",0.52,0.82,11.64,"5",13.9050684986301
2012-05-06,14.48,4.48,"19","7","spring","ACORN-E",0.52,0.82,11.64,"5",11.269270953706
2012-05-06,14.48,4.48,"19","7","spring","ACORN-F",0.52,0.82,11.64,"5",9.13274666766667
2012-05-06,14.48,4.48,"19","7","spring","ACORN-G",0.52,0.82,11.64,"5",10.3884590180328
2012-05-06,14.48,4.48,"19","7","spring","ACORN-H",0.52,0.82,11.64,"5",11.6541093742188
2012-05-06,14.48,4.48,"19","7","spring","ACORN-I",0.52,0.82,11.64,"5",10.3196000133333
2012-05-06,14.48,4.48,"19","7","spring","ACORN-J",0.52,0.82,11.64,"5",11.7151621783784
2012-05-06,14.48,4.48,"19","7","spring","ACORN-K",0.52,0.82,11.64,"5",10.735168541573
2012-05-06,14.48,4.48,"19","7","spring","ACORN-L",0.52,0.82,11.64,"5",10.9234814824074
2012-05-06,14.48,4.48,"19","7","spring","ACORN-M",0.52,0.82,11.64,"5",11.8690740851852
2012-05-06,14.48,4.48,"19","7","spring","ACORN-N",0.52,0.82,11.64,"5",9.50599999473684
2012-05-06,14.48,4.48,"19","7","spring","ACORN-O",0.52,0.82,11.64,"5",7.63675
2012-05-06,14.48,4.48,"19","7","spring","ACORN-P",0.52,0.82,11.64,"5",8.39908063870968
2012-05-06,14.48,4.48,"19","7","spring","ACORN-Q",0.52,0.82,11.64,"5",8.32718015509138
2012-05-06,14.48,4.48,"19","7","spring","ACORN-U",0.52,0.82,11.64,"5",8.79372727272727
2013-05-21,14.02,7.13,"19","2","spring","ACORN-A",0.74,0.7,11.68,"5",16.1390921151316
2013-05-21,14.02,7.13,"19","2","spring","ACORN-B",0.74,0.7,11.68,"5",10.3108750041667
2013-05-21,14.02,7.13,"19","2","spring","ACORN-C",0.74,0.7,11.68,"5",10.6584489809524
2013-05-21,14.02,7.13,"19","2","spring","ACORN-D",0.74,0.7,11.68,"5",12.1698057535971
2013-05-21,14.02,7.13,"19","2","spring","ACORN-E",0.74,0.7,11.68,"5",8.78125832363515
2013-05-21,14.02,7.13,"19","2","spring","ACORN-F",0.74,0.7,11.68,"5",7.96217065958084
2013-05-21,14.02,7.13,"19","2","spring","ACORN-G",0.74,0.7,11.68,"5",8.5705000025
2013-05-21,14.02,7.13,"19","2","spring","ACORN-H",0.74,0.7,11.68,"5",9.38337946071429
2013-05-21,14.02,7.13,"19","2","spring","ACORN-I",0.74,0.7,11.68,"5",8.0522040877551
2013-05-21,14.02,7.13,"19","2","spring","ACORN-J",0.74,0.7,11.68,"5",9.38153398932039
2013-05-21,14.02,7.13,"19","2","spring","ACORN-K",0.74,0.7,11.68,"5",8.67555414140127
2013-05-21,14.02,7.13,"19","2","spring","ACORN-L",0.74,0.7,11.68,"5",8.49918181878788
2013-05-21,14.02,7.13,"19","2","spring","ACORN-M",0.74,0.7,11.68,"5",8.40064545090909
2013-05-21,14.02,7.13,"19","2","spring","ACORN-N",0.74,0.7,11.68,"5",8.19337837837838
2013-05-21,14.02,7.13,"19","2","spring","ACORN-O",0.74,0.7,11.68,"5",7.51288775510204
2013-05-21,14.02,7.13,"19","2","spring","ACORN-P",0.74,0.7,11.68,"5",5.88651402616822
2013-05-21,14.02,7.13,"19","2","spring","ACORN-Q",0.74,0.7,11.68,"5",6.80644332531486
2013-05-21,14.02,7.13,"19","2","spring","ACORN-U",0.74,0.7,11.68,"5",10.2829361702128
2013-05-23,6.24,1.79,"19","4","spring","ACORN-A",0.65,0.84,11.89,"5",16.7274276368421
2013-05-23,6.24,1.79,"19","4","spring","ACORN-B",0.65,0.84,11.89,"5",10.2342916666667
2013-05-23,6.24,1.79,"19","4","spring","ACORN-C",0.65,0.84,11.89,"5",10.2400612210884
2013-05-23,6.24,1.79,"19","4","spring","ACORN-D",0.65,0.84,11.89,"5",11.9319314090253
2013-05-23,6.24,1.79,"19","4","spring","ACORN-E",0.65,0.84,11.89,"5",9.16312858087941
2013-05-23,6.24,1.79,"19","4","spring","ACORN-F",0.65,0.84,11.89,"5",8.09610478952096
2013-05-23,6.24,1.79,"19","4","spring","ACORN-G",0.65,0.84,11.89,"5",8.35165
2013-05-23,6.24,1.79,"19","4","spring","ACORN-H",0.65,0.84,11.89,"5",9.41130580200893
2013-05-23,6.24,1.79,"19","4","spring","ACORN-I",0.65,0.84,11.89,"5",8.6947959122449
2013-05-23,6.24,1.79,"19","4","spring","ACORN-J",0.65,0.84,11.89,"5",9.47436274019608
2013-05-23,6.24,1.79,"19","4","spring","ACORN-K",0.65,0.84,11.89,"5",9.03025477452229
2013-05-23,6.24,1.79,"19","4","spring","ACORN-L",0.65,0.84,11.89,"5",8.72429393878788
2013-05-23,6.24,1.79,"19","4","spring","ACORN-M",0.65,0.84,11.89,"5",8.62421818090909
2013-05-23,6.24,1.79,"19","4","spring","ACORN-N",0.65,0.84,11.89,"5",7.93336486081081
2013-05-23,6.24,1.79,"19","4","spring","ACORN-O",0.65,0.84,11.89,"5",7.85466326428571
2013-05-23,6.24,1.79,"19","4","spring","ACORN-P",0.65,0.84,11.89,"5",5.8080000009434
2013-05-23,6.24,1.79,"19","4","spring","ACORN-Q",0.65,0.84,11.89,"5",6.75371212184343
2013-05-23,6.24,1.79,"19","4","spring","ACORN-U",0.65,0.84,11.89,"5",10.419000012766
2013-05-17,14.56,7.62,"19","5","spring","ACORN-A",0.59,0.67,11.93,"5",17.3666841967105
2013-05-17,14.56,7.62,"19","5","spring","ACORN-B",0.59,0.67,11.93,"5",11.9063749916667
2013-05-17,14.56,7.62,"19","5","spring","ACORN-C",0.59,0.67,11.93,"5",11.4659727829932
2013-05-17,14.56,7.62,"19","5","spring","ACORN-D",0.59,0.67,11.93,"5",12.6566546744604
2013-05-17,14.56,7.62,"19","5","spring","ACORN-E",0.59,0.67,11.93,"5",9.41435063173653
2013-05-17,14.56,7.62,"19","5","spring","ACORN-F",0.59,0.67,11.93,"5",8.45225299386228
2013-05-17,14.56,7.62,"19","5","spring","ACORN-G",0.59,0.67,11.93,"5",9.099935
2013-05-17,14.56,7.62,"19","5","spring","ACORN-H",0.59,0.67,11.93,"5",9.74711830044643
2013-05-17,14.56,7.62,"19","5","spring","ACORN-I",0.59,0.67,11.93,"5",8.61128571836735
2013-05-17,14.56,7.62,"19","5","spring","ACORN-J",0.59,0.67,11.93,"5",10.0464563097087
2013-05-17,14.56,7.62,"19","5","spring","ACORN-K",0.59,0.67,11.93,"5",9.31364743205128
2013-05-17,14.56,7.62,"19","5","spring","ACORN-L",0.59,0.67,11.93,"5",8.89176363212121
2013-05-17,14.56,7.62,"19","5","spring","ACORN-M",0.59,0.67,11.93,"5",8.60941818363636
2013-05-17,14.56,7.62,"19","5","spring","ACORN-N",0.59,0.67,11.93,"5",8.28802721156462
2013-05-17,14.56,7.62,"19","5","spring","ACORN-O",0.59,0.67,11.93,"5",8.10633673877551
2013-05-17,14.56,7.62,"19","5","spring","ACORN-P",0.59,0.67,11.93,"5",6.36491589439252
2013-05-17,14.56,7.62,"19","5","spring","ACORN-Q",0.59,0.67,11.93,"5",6.76849056591195
2013-05-17,14.56,7.62,"19","5","spring","ACORN-U",0.59,0.67,11.93,"5",10.4916382914894
2013-05-12,14.06,4.53,"19","7","spring","ACORN-A",0.61,0.68,11.93,"5",17.6339607869281
2013-05-12,14.06,4.53,"19","7","spring","ACORN-B",0.61,0.68,11.93,"5",12.57404165
2013-05-12,14.06,4.53,"19","7","spring","ACORN-C",0.61,0.68,11.93,"5",11.3473537442177
2013-05-12,14.06,4.53,"19","7","spring","ACORN-D",0.61,0.68,11.93,"5",13.0744640280576
2013-05-12,14.06,4.53,"19","7","spring","ACORN-E",0.61,0.68,11.93,"5",9.88890431873754
2013-05-12,14.06,4.53,"19","7","spring","ACORN-F",0.61,0.68,11.93,"5",9.0332365251497
2013-05-12,14.06,4.53,"19","7","spring","ACORN-G",0.61,0.68,11.93,"5",9.684470002
2013-05-12,14.06,4.53,"19","7","spring","ACORN-H",0.61,0.68,11.93,"5",10.61536241566
2013-05-12,14.06,4.53,"19","7","spring","ACORN-I",0.61,0.68,11.93,"5",8.97891837346939
2013-05-12,14.06,4.53,"19","7","spring","ACORN-J",0.61,0.68,11.93,"5",10.2695242776699
2013-05-12,14.06,4.53,"19","7","spring","ACORN-K",0.61,0.68,11.93,"5",10.098656056051
2013-05-12,14.06,4.53,"19","7","spring","ACORN-L",0.61,0.68,11.93,"5",9.95930909393939
2013-05-12,14.06,4.53,"19","7","spring","ACORN-M",0.61,0.68,11.93,"5",9.77739091454545
2013-05-12,14.06,4.53,"19","7","spring","ACORN-N",0.61,0.68,11.93,"5",8.81631543959732
2013-05-12,14.06,4.53,"19","7","spring","ACORN-O",0.61,0.68,11.93,"5",8.69129592040816
2013-05-12,14.06,4.53,"19","7","spring","ACORN-P",0.61,0.68,11.93,"5",5.83125233364486
2013-05-12,14.06,4.53,"19","7","spring","ACORN-Q",0.61,0.68,11.93,"5",7.59081806700125
2013-05-12,14.06,4.53,"19","7","spring","ACORN-U",0.61,0.68,11.93,"5",10.1067446765957
2013-05-08,14.28,5,"19","3","spring","ACORN-A",0.47,0.71,11.97,"5",16.2940784287582
2013-05-08,14.28,5,"19","3","spring","ACORN-B",0.47,0.71,11.97,"5",11.3017499916667
2013-05-08,14.28,5,"19","3","spring","ACORN-C",0.47,0.71,11.97,"5",10.2331292496599
2013-05-08,14.28,5,"19","3","spring","ACORN-D",0.47,0.71,11.97,"5",11.5664532345324
2013-05-08,14.28,5,"19","3","spring","ACORN-E",0.47,0.71,11.97,"5",8.43070850079681
2013-05-08,14.28,5,"19","3","spring","ACORN-F",0.47,0.71,11.97,"5",7.77723353143713
2013-05-08,14.28,5,"19","3","spring","ACORN-G",0.47,0.71,11.97,"5",8.6277449985
2013-05-08,14.28,5,"19","3","spring","ACORN-H",0.47,0.71,11.97,"5",9.12713392924107
2013-05-08,14.28,5,"19","3","spring","ACORN-I",0.47,0.71,11.97,"5",7.81255102244898
2013-05-08,14.28,5,"19","3","spring","ACORN-J",0.47,0.71,11.97,"5",8.97458252524272
2013-05-08,14.28,5,"19","3","spring","ACORN-K",0.47,0.71,11.97,"5",8.26878344140127
2013-05-08,14.28,5,"19","3","spring","ACORN-L",0.47,0.71,11.97,"5",8.26405454272727
2013-05-08,14.28,5,"19","3","spring","ACORN-M",0.47,0.71,11.97,"5",7.92539090727273
2013-05-08,14.28,5,"19","3","spring","ACORN-N",0.47,0.71,11.97,"5",7.57379865637584
2013-05-08,14.28,5,"19","3","spring","ACORN-O",0.47,0.71,11.97,"5",7.28237754795918
2013-05-08,14.28,5,"19","3","spring","ACORN-P",0.47,0.71,11.97,"5",5.68579439158878
2013-05-08,14.28,5,"19","3","spring","ACORN-Q",0.47,0.71,11.97,"5",6.71844667553325
2013-05-08,14.28,5,"19","3","spring","ACORN-U",0.47,0.71,11.97,"5",10.0795106361702
2013-05-14,13.64,2.67,"19","2","spring","ACORN-A",0.71,0.71,11.97,"5",17.3370523084967
2013-05-14,13.64,2.67,"19","2","spring","ACORN-B",0.71,0.71,11.97,"5",11.5895416625
2013-05-14,13.64,2.67,"19","2","spring","ACORN-C",0.71,0.71,11.97,"5",10.9878571455782
2013-05-14,13.64,2.67,"19","2","spring","ACORN-D",0.71,0.71,11.97,"5",12.4111151068345
2013-05-14,13.64,2.67,"19","2","spring","ACORN-E",0.71,0.71,11.97,"5",9.60171248373174
2013-05-14,13.64,2.67,"19","2","spring","ACORN-F",0.71,0.71,11.97,"5",8.45369460838323
2013-05-14,13.64,2.67,"19","2","spring","ACORN-G",0.71,0.71,11.97,"5",8.7500150015
2013-05-14,13.64,2.67,"19","2","spring","ACORN-H",0.71,0.71,11.97,"5",9.93321205401786
2013-05-14,13.64,2.67,"19","2","spring","ACORN-I",0.71,0.71,11.97,"5",9.03614284489796
2013-05-14,13.64,2.67,"19","2","spring","ACORN-J",0.71,0.71,11.97,"5",9.92357282524272
2013-05-14,13.64,2.67,"19","2","spring","ACORN-K",0.71,0.71,11.97,"5",9.13741400573248
2013-05-14,13.64,2.67,"19","2","spring","ACORN-L",0.71,0.71,11.97,"5",8.92956364151515
2013-05-14,13.64,2.67,"19","2","spring","ACORN-M",0.71,0.71,11.97,"5",8.63729090545455
2013-05-14,13.64,2.67,"19","2","spring","ACORN-N",0.71,0.71,11.97,"5",8.3028243222973
2013-05-14,13.64,2.67,"19","2","spring","ACORN-O",0.71,0.71,11.97,"5",7.73452040714286
2013-05-14,13.64,2.67,"19","2","spring","ACORN-P",0.71,0.71,11.97,"5",6.12941121588785
2013-05-14,13.64,2.67,"19","2","spring","ACORN-Q",0.71,0.71,11.97,"5",7.08117462248744
2013-05-14,13.64,2.67,"19","2","spring","ACORN-U",0.71,0.71,11.97,"5",10.6608936297872
2012-05-25,24.64,15.06,"20","5","spring","ACORN-A",0,0.58,12.01,"5",15.1585441014706
2012-05-25,24.64,15.06,"20","5","spring","ACORN-B",0,0.58,12.01,"5",7.51200001
2012-05-25,24.64,15.06,"20","5","spring","ACORN-C",0,0.58,12.01,"5",9.95131666666667
2012-05-25,24.64,15.06,"20","5","spring","ACORN-D",0,0.58,12.01,"5",10.8874951451456
2012-05-25,24.64,15.06,"20","5","spring","ACORN-E",0,0.58,12.01,"5",8.04901407132806
2012-05-25,24.64,15.06,"20","5","spring","ACORN-F",0,0.58,12.01,"5",7.32237826130435
2012-05-25,24.64,15.06,"20","5","spring","ACORN-G",0,0.58,12.01,"5",7.45335226931818
2012-05-25,24.64,15.06,"20","5","spring","ACORN-H",0,0.58,12.01,"5",9.16395169033816
2012-05-25,24.64,15.06,"20","5","spring","ACORN-I",0,0.58,12.01,"5",7.44259090454545
2012-05-25,24.64,15.06,"20","5","spring","ACORN-J",0,0.58,12.01,"5",7.59436364181818
2012-05-25,24.64,15.06,"20","5","spring","ACORN-K",0,0.58,12.01,"5",8.33615625
2012-05-25,24.64,15.06,"20","5","spring","ACORN-L",0,0.58,12.01,"5",7.56055421807229
2012-05-25,24.64,15.06,"20","5","spring","ACORN-M",0,0.58,12.01,"5",6.59593750208333
2012-05-25,24.64,15.06,"20","5","spring","ACORN-N",0,0.58,12.01,"5",7.50427631447368
2012-05-25,24.64,15.06,"20","5","spring","ACORN-O",0,0.58,12.01,"5",7.16355555111111
2012-05-25,24.64,15.06,"20","5","spring","ACORN-P",0,0.58,12.01,"5",5.94695181204819
2012-05-25,24.64,15.06,"20","5","spring","ACORN-Q",0,0.58,12.01,"5",6.5411514636833
2012-05-25,24.64,15.06,"20","5","spring","ACORN-U",0,0.58,12.01,"5",6.60040909090909
2013-05-11,14.81,2.44,"19","6","spring","ACORN-A",0.44,0.76,12.05,"5",17.2475947705882
2013-05-11,14.81,2.44,"19","6","spring","ACORN-B",0.44,0.76,12.05,"5",11.335
2013-05-11,14.81,2.44,"19","6","spring","ACORN-C",0.44,0.76,12.05,"5",10.8167142863946
2013-05-11,14.81,2.44,"19","6","spring","ACORN-D",0.44,0.76,12.05,"5",12.7008920845324
2013-05-11,14.81,2.44,"19","6","spring","ACORN-E",0.44,0.76,12.05,"5",9.24702325767442
2013-05-11,14.81,2.44,"19","6","spring","ACORN-F",0.44,0.76,12.05,"5",8.5177245513473
2013-05-11,14.81,2.44,"19","6","spring","ACORN-G",0.44,0.76,12.05,"5",8.9780000035
2013-05-11,14.81,2.44,"19","6","spring","ACORN-H",0.44,0.76,12.05,"5",10.1175223212054
2013-05-11,14.81,2.44,"19","6","spring","ACORN-I",0.44,0.76,12.05,"5",8.20257142857143
2013-05-11,14.81,2.44,"19","6","spring","ACORN-J",0.44,0.76,12.05,"5",10.4155728087379
2013-05-11,14.81,2.44,"19","6","spring","ACORN-K",0.44,0.76,12.05,"5",9.41250318917198
2013-05-11,14.81,2.44,"19","6","spring","ACORN-L",0.44,0.76,12.05,"5",9.38916666484849
2013-05-11,14.81,2.44,"19","6","spring","ACORN-M",0.44,0.76,12.05,"5",8.7761
2013-05-11,14.81,2.44,"19","6","spring","ACORN-N",0.44,0.76,12.05,"5",8.60408724697987
2013-05-11,14.81,2.44,"19","6","spring","ACORN-O",0.44,0.76,12.05,"5",7.98084693673469
2013-05-11,14.81,2.44,"19","6","spring","ACORN-P",0.44,0.76,12.05,"5",5.70447663271028
2013-05-11,14.81,2.44,"19","6","spring","ACORN-Q",0.44,0.76,12.05,"5",7.09265119309912
2013-05-11,14.81,2.44,"19","6","spring","ACORN-U",0.44,0.76,12.05,"5",10.7037659617021
2012-05-07,17.24,10.43,"19","1","spring","ACORN-A",0.51,0.82,12.09,"5",19.1169245301887
2012-05-07,17.24,10.43,"19","1","spring","ACORN-B",0.51,0.82,12.09,"5",7.06685714285714
2012-05-07,17.24,10.43,"19","1","spring","ACORN-C",0.51,0.82,12.09,"5",9.77213157631579
2012-05-07,17.24,10.43,"19","1","spring","ACORN-D",0.51,0.82,12.09,"5",13.6316301363014
2012-05-07,17.24,10.43,"19","1","spring","ACORN-E",0.51,0.82,12.09,"5",11.2915820193196
2012-05-07,17.24,10.43,"19","1","spring","ACORN-F",0.51,0.82,12.09,"5",9.31671760631229
2012-05-07,17.24,10.43,"19","1","spring","ACORN-G",0.51,0.82,12.09,"5",10.4040327852459
2012-05-07,17.24,10.43,"19","1","spring","ACORN-H",0.51,0.82,12.09,"5",10.9659453117187
2012-05-07,17.24,10.43,"19","1","spring","ACORN-I",0.51,0.82,12.09,"5",10.1856000066667
2012-05-07,17.24,10.43,"19","1","spring","ACORN-J",0.51,0.82,12.09,"5",11.7683243135135
2012-05-07,17.24,10.43,"19","1","spring","ACORN-K",0.51,0.82,12.09,"5",10.7535056157303
2012-05-07,17.24,10.43,"19","1","spring","ACORN-L",0.51,0.82,12.09,"5",10.2854166703704
2012-05-07,17.24,10.43,"19","1","spring","ACORN-M",0.51,0.82,12.09,"5",10.6087407296296
2012-05-07,17.24,10.43,"19","1","spring","ACORN-N",0.51,0.82,12.09,"5",9.36273683947369
2012-05-07,17.24,10.43,"19","1","spring","ACORN-O",0.51,0.82,12.09,"5",8.177468740625
2012-05-07,17.24,10.43,"19","1","spring","ACORN-P",0.51,0.82,12.09,"5",8.38182258548387
2012-05-07,17.24,10.43,"19","1","spring","ACORN-Q",0.51,0.82,12.09,"5",7.97177023237598
2012-05-07,17.24,10.43,"19","1","spring","ACORN-U",0.51,0.82,12.09,"5",9.69627276363636
2012-05-27,25.58,13.89,"20","7","spring","ACORN-A",0.21,0.62,12.12,"5",17.2572205808824
2012-05-27,25.58,13.89,"20","7","spring","ACORN-B",0.21,0.62,12.12,"5",8.1969
2012-05-27,25.58,13.89,"20","7","spring","ACORN-C",0.21,0.62,12.12,"5",10.31153333
2012-05-27,25.58,13.89,"20","7","spring","ACORN-D",0.21,0.62,12.12,"5",10.8052961135922
2012-05-27,25.58,13.89,"20","7","spring","ACORN-E",0.21,0.62,12.12,"5",8.34320895338016
2012-05-27,25.58,13.89,"20","7","spring","ACORN-F",0.21,0.62,12.12,"5",7.93265151580087
2012-05-27,25.58,13.89,"20","7","spring","ACORN-G",0.21,0.62,12.12,"5",7.95925842696629
2012-05-27,25.58,13.89,"20","7","spring","ACORN-H",0.21,0.62,12.12,"5",9.78746634519231
2012-05-27,25.58,13.89,"20","7","spring","ACORN-I",0.21,0.62,12.12,"5",7.42472726818182
2012-05-27,25.58,13.89,"20","7","spring","ACORN-J",0.21,0.62,12.12,"5",7.51010908909091
2012-05-27,25.58,13.89,"20","7","spring","ACORN-K",0.21,0.62,12.12,"5",8.865171878125
2012-05-27,25.58,13.89,"20","7","spring","ACORN-L",0.21,0.62,12.12,"5",8.45784337771084
2012-05-27,25.58,13.89,"20","7","spring","ACORN-M",0.21,0.62,12.12,"5",8.62642857755102
2012-05-27,25.58,13.89,"20","7","spring","ACORN-N",0.21,0.62,12.12,"5",8.06197436282051
2012-05-27,25.58,13.89,"20","7","spring","ACORN-O",0.21,0.62,12.12,"5",7.49491111111111
2012-05-27,25.58,13.89,"20","7","spring","ACORN-P",0.21,0.62,12.12,"5",6.32850602289157
2012-05-27,25.58,13.89,"20","7","spring","ACORN-Q",0.21,0.62,12.12,"5",7.0689760265411
2012-05-27,25.58,13.89,"20","7","spring","ACORN-U",0.21,0.62,12.12,"5",6.81781819545455
2013-05-10,13.18,4.29,"19","5","spring","ACORN-A",0.56,0.78,12.2,"5",15.7939215653595
2013-05-10,13.18,4.29,"19","5","spring","ACORN-B",0.56,0.78,12.2,"5",10.6345416666667
