"date","apparentTemperatureMax","sunsetTimeHour","weekday","season","stdorToU","Acorn","cloudCover","humidity","visibility","month","energy_sum"
2012-07-11,18.67,"20","3","summer","ToU","ACORN-A",0.5,0.8,12.34,"7",13.5362222444444
2012-07-11,18.67,"20","3","summer","Std","ACORN-B",0.5,0.8,12.34,"7",7.70210001
2012-07-11,18.67,"20","3","summer","ToU","ACORN-B",0.5,0.8,12.34,"7",9.65133333333333
2012-07-11,18.67,"20","3","summer","Std","ACORN-C",0.5,0.8,12.34,"7",9.71870149104478
2012-07-11,18.67,"20","3","summer","ToU","ACORN-C",0.5,0.8,12.34,"7",9.62516666111111
2012-07-11,18.67,"20","3","summer","Std","ACORN-D",0.5,0.8,12.34,"7",11.7672995140097
2012-07-11,18.67,"20","3","summer","ToU","ACORN-D",0.5,0.8,12.34,"7",9.96295713857143
2012-07-11,18.67,"20","3","summer","Std","ACORN-E",0.5,0.8,12.34,"7",8.45470094995678
2012-07-11,18.67,"20","3","summer","ToU","ACORN-E",0.5,0.8,12.34,"7",7.63185365731707
2012-07-11,18.67,"20","3","summer","Std","ACORN-F",0.5,0.8,12.34,"7",7.64012007874016
2012-07-11,18.67,"20","3","summer","ToU","ACORN-F",0.5,0.8,12.34,"7",7.61715753356164
2012-07-11,18.67,"20","3","summer","Std","ACORN-G",0.5,0.8,12.34,"7",8.64929592040816
2012-07-11,18.67,"20","3","summer","ToU","ACORN-G",0.5,0.8,12.34,"7",7.92988888518519
2012-07-11,18.67,"20","3","summer","Std","ACORN-H",0.5,0.8,12.34,"7",9.42711312624434
2012-07-11,18.67,"20","3","summer","ToU","ACORN-H",0.5,0.8,12.34,"7",7.863099994
2012-07-11,18.67,"20","3","summer","Std","ACORN-I",0.5,0.8,12.34,"7",6.84757691923077
2012-07-11,18.67,"20","3","summer","ToU","ACORN-I",0.5,0.8,12.34,"7",8.401499975
2012-07-11,18.67,"20","3","summer","Std","ACORN-J",0.5,0.8,12.34,"7",7.89845283018868
2012-07-11,18.67,"20","3","summer","ToU","ACORN-J",0.5,0.8,12.34,"7",6.25876471764706
2012-07-11,18.67,"20","3","summer","Std","ACORN-K",0.5,0.8,12.34,"7",8.2164963
2012-07-11,18.67,"20","3","summer","ToU","ACORN-K",0.5,0.8,12.34,"7",7.06204761904762
2012-07-11,18.67,"20","3","summer","Std","ACORN-L",0.5,0.8,12.34,"7",8.10162275329341
2012-07-11,18.67,"20","3","summer","ToU","ACORN-L",0.5,0.8,12.34,"7",6.86702325348837
2012-07-11,18.67,"20","3","summer","Std","ACORN-M",0.5,0.8,12.34,"7",7.79795160967742
2012-07-11,18.67,"20","3","summer","ToU","ACORN-M",0.5,0.8,12.34,"7",7.72859996
2012-07-11,18.67,"20","3","summer","Std","ACORN-N",0.5,0.8,12.34,"7",7.98159770344828
2012-07-11,18.67,"20","3","summer","ToU","ACORN-N",0.5,0.8,12.34,"7",8.32538095714286
2012-07-11,18.67,"20","3","summer","Std","ACORN-O",0.5,0.8,12.34,"7",7.49740000166667
2012-07-11,18.67,"20","3","summer","ToU","ACORN-O",0.5,0.8,12.34,"7",8.44066665833333
2012-07-11,18.67,"20","3","summer","Std","ACORN-P",0.5,0.8,12.34,"7",5.73696385180723
2012-07-11,18.67,"20","3","summer","ToU","ACORN-P",0.5,0.8,12.34,"7",4.11059090909091
2012-07-11,18.67,"20","3","summer","Std","ACORN-Q",0.5,0.8,12.34,"7",6.62976319788839
2012-07-11,18.67,"20","3","summer","ToU","ACORN-Q",0.5,0.8,12.34,"7",6.60741441801802
2012-07-11,18.67,"20","3","summer","Std","ACORN-U",0.5,0.8,12.34,"7",8.27562961851852
2012-07-11,18.67,"20","3","summer","ToU","ACORN-U",0.5,0.8,12.34,"7",10.710625
2013-07-19,22.49,"20","5","summer","Std","ACORN-A",0.51,0.74,12.42,"7",14.3112368412281
2013-07-19,22.49,"20","5","summer","ToU","ACORN-A",0.51,0.74,12.42,"7",12.3274210552632
2013-07-19,22.49,"20","5","summer","Std","ACORN-B",0.51,0.74,12.42,"7",8.818700015
2013-07-19,22.49,"20","5","summer","ToU","ACORN-B",0.51,0.74,12.42,"7",12.70925
2013-07-19,22.49,"20","5","summer","Std","ACORN-C",0.51,0.74,12.42,"7",10.0430438640351
2013-07-19,22.49,"20","5","summer","ToU","ACORN-C",0.51,0.74,12.42,"7",8.04481818181818
2013-07-19,22.49,"20","5","summer","Std","ACORN-D",0.51,0.74,12.42,"7",9.80159113103448
2013-07-19,22.49,"20","5","summer","ToU","ACORN-D",0.51,0.74,12.42,"7",9.383833325
2013-07-19,22.49,"20","5","summer","Std","ACORN-E",0.51,0.74,12.42,"7",7.72658036516073
2013-07-19,22.49,"20","5","summer","ToU","ACORN-E",0.51,0.74,12.42,"7",6.62478287278288
2013-07-19,22.49,"20","5","summer","Std","ACORN-F",0.51,0.74,12.42,"7",7.80041972823985
2013-07-19,22.49,"20","5","summer","ToU","ACORN-F",0.51,0.74,12.42,"7",6.92784353809524
2013-07-19,22.49,"20","5","summer","Std","ACORN-G",0.51,0.74,12.42,"7",7.94244156168831
2013-07-19,22.49,"20","5","summer","ToU","ACORN-G",0.51,0.74,12.42,"7",6.79080434565217
2013-07-19,22.49,"20","5","summer","Std","ACORN-H",0.51,0.74,12.42,"7",9.27169945601093
2013-07-19,22.49,"20","5","summer","ToU","ACORN-H",0.51,0.74,12.42,"7",8.61364197654321
2013-07-19,22.49,"20","5","summer","Std","ACORN-I",0.51,0.74,12.42,"7",8.13948780731707
2013-07-19,22.49,"20","5","summer","ToU","ACORN-I",0.51,0.74,12.42,"7",7.9111250125
2013-07-19,22.49,"20","5","summer","Std","ACORN-J",0.51,0.74,12.42,"7",8.22714865810811
2013-07-19,22.49,"20","5","summer","ToU","ACORN-J",0.51,0.74,12.42,"7",6.32962962962963
2013-07-19,22.49,"20","5","summer","Std","ACORN-K",0.51,0.74,12.42,"7",8.46467164477612
2013-07-19,22.49,"20","5","summer","ToU","ACORN-K",0.51,0.74,12.42,"7",7.019
2013-07-19,22.49,"20","5","summer","Std","ACORN-L",0.51,0.74,12.42,"7",8.41885882196078
2013-07-19,22.49,"20","5","summer","ToU","ACORN-L",0.51,0.74,12.42,"7",7.00213888333333
2013-07-19,22.49,"20","5","summer","Std","ACORN-M",0.51,0.74,12.42,"7",7.88952174130435
2013-07-19,22.49,"20","5","summer","ToU","ACORN-M",0.51,0.74,12.42,"7",8.02558823529412
2013-07-19,22.49,"20","5","summer","Std","ACORN-N",0.51,0.74,12.42,"7",7.57744262295082
2013-07-19,22.49,"20","5","summer","ToU","ACORN-N",0.51,0.74,12.42,"7",8.09308
2013-07-19,22.49,"20","5","summer","Std","ACORN-O",0.51,0.74,12.42,"7",6.85556789876543
2013-07-19,22.49,"20","5","summer","ToU","ACORN-O",0.51,0.74,12.42,"7",6.520875
2013-07-19,22.49,"20","5","summer","Std","ACORN-P",0.51,0.74,12.42,"7",5.56946428571429
2013-07-19,22.49,"20","5","summer","ToU","ACORN-P",0.51,0.74,12.42,"7",3.53947619047619
2013-07-19,22.49,"20","5","summer","Std","ACORN-Q",0.51,0.74,12.42,"7",6.5148584195231
2013-07-19,22.49,"20","5","summer","ToU","ACORN-Q",0.51,0.74,12.42,"7",5.72593043478261
2013-07-19,22.49,"20","5","summer","Std","ACORN-U",0.51,0.74,12.42,"7",6.83108108378378
2013-07-19,22.49,"20","5","summer","ToU","ACORN-U",0.51,0.74,12.42,"7",10.1588
2012-07-17,18.52,"20","2","summer","Std","ACORN-A",0.72,0.85,12.47,"7",17.7267123315068
2012-07-17,18.52,"20","2","summer","ToU","ACORN-A",0.72,0.85,12.47,"7",13.118896562069
2012-07-17,18.52,"20","2","summer","Std","ACORN-B",0.72,0.85,12.47,"7",7.7728
2012-07-17,18.52,"20","2","summer","ToU","ACORN-B",0.72,0.85,12.47,"7",6.83833333333333
2012-07-17,18.52,"20","2","summer","Std","ACORN-C",0.72,0.85,12.47,"7",10.4697605690141
2012-07-17,18.52,"20","2","summer","ToU","ACORN-C",0.72,0.85,12.47,"7",9.43073683157895
2012-07-17,18.52,"20","2","summer","Std","ACORN-D",0.72,0.85,12.47,"7",11.0657069725581
2012-07-17,18.52,"20","2","summer","ToU","ACORN-D",0.72,0.85,12.47,"7",10.4546760591549
2012-07-17,18.52,"20","2","summer","Std","ACORN-E",0.72,0.85,12.47,"7",8.22105410008453
2012-07-17,18.52,"20","2","summer","ToU","ACORN-E",0.72,0.85,12.47,"7",7.5153750014881
2012-07-17,18.52,"20","2","summer","Std","ACORN-F",0.72,0.85,12.47,"7",7.65980620135659
2012-07-17,18.52,"20","2","summer","ToU","ACORN-F",0.72,0.85,12.47,"7",7.56653020268456
2012-07-17,18.52,"20","2","summer","Std","ACORN-G",0.72,0.85,12.47,"7",8.55623529215686
2012-07-17,18.52,"20","2","summer","ToU","ACORN-G",0.72,0.85,12.47,"7",8.56210344482759
2012-07-17,18.52,"20","2","summer","Std","ACORN-H",0.72,0.85,12.47,"7",9.10167982368421
2012-07-17,18.52,"20","2","summer","ToU","ACORN-H",0.72,0.85,12.47,"7",7.97077777962963
2012-07-17,18.52,"20","2","summer","Std","ACORN-I",0.72,0.85,12.47,"7",6.87715384615385
2012-07-17,18.52,"20","2","summer","ToU","ACORN-I",0.72,0.85,12.47,"7",9.8005
2012-07-17,18.52,"20","2","summer","Std","ACORN-J",0.72,0.85,12.47,"7",7.73190566226415
2012-07-17,18.52,"20","2","summer","ToU","ACORN-J",0.72,0.85,12.47,"7",7.51859999
2012-07-17,18.52,"20","2","summer","Std","ACORN-K",0.72,0.85,12.47,"7",8.30082608405797
2012-07-17,18.52,"20","2","summer","ToU","ACORN-K",0.72,0.85,12.47,"7",7.40914285714286
2012-07-17,18.52,"20","2","summer","Std","ACORN-L",0.72,0.85,12.47,"7",8.11398204131737
2012-07-17,18.52,"20","2","summer","ToU","ACORN-L",0.72,0.85,12.47,"7",7.03822727045455
2012-07-17,18.52,"20","2","summer","Std","ACORN-M",0.72,0.85,12.47,"7",7.7170312484375
2012-07-17,18.52,"20","2","summer","ToU","ACORN-M",0.72,0.85,12.47,"7",7.6498
2012-07-17,18.52,"20","2","summer","Std","ACORN-N",0.72,0.85,12.47,"7",7.80921590795455
2012-07-17,18.52,"20","2","summer","ToU","ACORN-N",0.72,0.85,12.47,"7",8.1657619047619
2012-07-17,18.52,"20","2","summer","Std","ACORN-O",0.72,0.85,12.47,"7",7.35711474918033
2012-07-17,18.52,"20","2","summer","ToU","ACORN-O",0.72,0.85,12.47,"7",8.35599998333333
2012-07-17,18.52,"20","2","summer","Std","ACORN-P",0.72,0.85,12.47,"7",6.10414633780488
2012-07-17,18.52,"20","2","summer","ToU","ACORN-P",0.72,0.85,12.47,"7",3.85959090909091
2012-07-17,18.52,"20","2","summer","Std","ACORN-Q",0.72,0.85,12.47,"7",6.68644576612184
2012-07-17,18.52,"20","2","summer","ToU","ACORN-Q",0.72,0.85,12.47,"7",6.66199122982456
2012-07-17,18.52,"20","2","summer","Std","ACORN-U",0.72,0.85,12.47,"7",8.18482758965517
2012-07-17,18.52,"20","2","summer","ToU","ACORN-U",0.72,0.85,12.47,"7",9.5263750125
2013-07-13,27.83,"20","6","summer","Std","ACORN-A",0.27,0.61,12.5,"7",14.8081754429825
2013-07-13,27.83,"20","6","summer","ToU","ACORN-A",0.27,0.61,12.5,"7",10.9557368368421
2013-07-13,27.83,"20","6","summer","Std","ACORN-B",0.27,0.61,12.5,"7",8.3778
2013-07-13,27.83,"20","6","summer","ToU","ACORN-B",0.27,0.61,12.5,"7",10.3705
2013-07-13,27.83,"20","6","summer","Std","ACORN-C",0.27,0.61,12.5,"7",9.81356140438596
2013-07-13,27.83,"20","6","summer","ToU","ACORN-C",0.27,0.61,12.5,"7",8.83454545757576
2013-07-13,27.83,"20","6","summer","Std","ACORN-D",0.27,0.61,12.5,"7",9.49643842512315
2013-07-13,27.83,"20","6","summer","ToU","ACORN-D",0.27,0.61,12.5,"7",9.40651389166667
2013-07-13,27.83,"20","6","summer","Std","ACORN-E",0.27,0.61,12.5,"7",7.66873090295139
2013-07-13,27.83,"20","6","summer","ToU","ACORN-E",0.27,0.61,12.5,"7",6.88878353719512
2013-07-13,27.83,"20","6","summer","Std","ACORN-F",0.27,0.61,12.5,"7",7.68060154661509
2013-07-13,27.83,"20","6","summer","ToU","ACORN-F",0.27,0.61,12.5,"7",7.2920680292517
2013-07-13,27.83,"20","6","summer","Std","ACORN-G",0.27,0.61,12.5,"7",8.14442857272727
2013-07-13,27.83,"20","6","summer","ToU","ACORN-G",0.27,0.61,12.5,"7",6.89639130652174
2013-07-13,27.83,"20","6","summer","Std","ACORN-H",0.27,0.61,12.5,"7",9.43517759754098
2013-07-13,27.83,"20","6","summer","ToU","ACORN-H",0.27,0.61,12.5,"7",8.91453086419753
2013-07-13,27.83,"20","6","summer","Std","ACORN-I",0.27,0.61,12.5,"7",8.06575609512195
2013-07-13,27.83,"20","6","summer","ToU","ACORN-I",0.27,0.61,12.5,"7",8.137125
2013-07-13,27.83,"20","6","summer","Std","ACORN-J",0.27,0.61,12.5,"7",8.83622973243243
2013-07-13,27.83,"20","6","summer","ToU","ACORN-J",0.27,0.61,12.5,"7",7.08722223333333
2013-07-13,27.83,"20","6","summer","Std","ACORN-K",0.27,0.61,12.5,"7",8.61011940074627
2013-07-13,27.83,"20","6","summer","ToU","ACORN-K",0.27,0.61,12.5,"7",7.85275
2013-07-13,27.83,"20","6","summer","Std","ACORN-L",0.27,0.61,12.5,"7",8.53075781132812
2013-07-13,27.83,"20","6","summer","ToU","ACORN-L",0.27,0.61,12.5,"7",7.29891666805556
2013-07-13,27.83,"20","6","summer","Std","ACORN-M",0.27,0.61,12.5,"7",7.85096738913043
2013-07-13,27.83,"20","6","summer","ToU","ACORN-M",0.27,0.61,12.5,"7",8.76847058823529
2013-07-13,27.83,"20","6","summer","Std","ACORN-N",0.27,0.61,12.5,"7",7.85121487768595
2013-07-13,27.83,"20","6","summer","ToU","ACORN-N",0.27,0.61,12.5,"7",8.600079996
2013-07-13,27.83,"20","6","summer","Std","ACORN-O",0.27,0.61,12.5,"7",7.27910126835443
2013-07-13,27.83,"20","6","summer","ToU","ACORN-O",0.27,0.61,12.5,"7",7.67618749375
2013-07-13,27.83,"20","6","summer","Std","ACORN-P",0.27,0.61,12.5,"7",5.39829761785714
2013-07-13,27.83,"20","6","summer","ToU","ACORN-P",0.27,0.61,12.5,"7",3.33104762380952
2013-07-13,27.83,"20","6","summer","Std","ACORN-Q",0.27,0.61,12.5,"7",6.52700891575037
2013-07-13,27.83,"20","6","summer","ToU","ACORN-Q",0.27,0.61,12.5,"7",6.11202608782609
2013-07-13,27.83,"20","6","summer","Std","ACORN-U",0.27,0.61,12.5,"7",7.01051351891892
2013-07-13,27.83,"20","6","summer","ToU","ACORN-U",0.27,0.61,12.5,"7",9.8468
2012-07-20,19.89,"20","5","summer","Std","ACORN-A",0.36,0.7,12.5,"7",17.2298904205479
2012-07-20,19.89,"20","5","summer","ToU","ACORN-A",0.36,0.7,12.5,"7",13.5573448206897
2012-07-20,19.89,"20","5","summer","Std","ACORN-B",0.36,0.7,12.5,"7",8.0643
2012-07-20,19.89,"20","5","summer","ToU","ACORN-B",0.36,0.7,12.5,"7",8.29133333333333
2012-07-20,19.89,"20","5","summer","Std","ACORN-C",0.36,0.7,12.5,"7",10.7227042169014
2012-07-20,19.89,"20","5","summer","ToU","ACORN-C",0.36,0.7,12.5,"7",10.2097368368421
2012-07-20,19.89,"20","5","summer","Std","ACORN-D",0.36,0.7,12.5,"7",11.11384186
2012-07-20,19.89,"20","5","summer","ToU","ACORN-D",0.36,0.7,12.5,"7",10.4898591535211
2012-07-20,19.89,"20","5","summer","Std","ACORN-E",0.36,0.7,12.5,"7",8.25018634064081
2012-07-20,19.89,"20","5","summer","ToU","ACORN-E",0.36,0.7,12.5,"7",7.53311011904762
2012-07-20,19.89,"20","5","summer","Std","ACORN-F",0.36,0.7,12.5,"7",7.85356589205426
2012-07-20,19.89,"20","5","summer","ToU","ACORN-F",0.36,0.7,12.5,"7",7.66703355771812
2012-07-20,19.89,"20","5","summer","Std","ACORN-G",0.36,0.7,12.5,"7",8.47737254705882
2012-07-20,19.89,"20","5","summer","ToU","ACORN-G",0.36,0.7,12.5,"7",7.58324137931035
2012-07-20,19.89,"20","5","summer","Std","ACORN-H",0.36,0.7,12.5,"7",9.53720614649123
2012-07-20,19.89,"20","5","summer","ToU","ACORN-H",0.36,0.7,12.5,"7",8.54642592222222
2012-07-20,19.89,"20","5","summer","Std","ACORN-I",0.36,0.7,12.5,"7",7.21269231923077
2012-07-20,19.89,"20","5","summer","ToU","ACORN-I",0.36,0.7,12.5,"7",7.8375
2012-07-20,19.89,"20","5","summer","Std","ACORN-J",0.36,0.7,12.5,"7",8.5115471735849
2012-07-20,19.89,"20","5","summer","ToU","ACORN-J",0.36,0.7,12.5,"7",7.264350005
2012-07-20,19.89,"20","5","summer","Std","ACORN-K",0.36,0.7,12.5,"7",8.63602898333333
2012-07-20,19.89,"20","5","summer","ToU","ACORN-K",0.36,0.7,12.5,"7",7.44819047619048
2012-07-20,19.89,"20","5","summer","Std","ACORN-L",0.36,0.7,12.5,"7",8.21050898083832
2012-07-20,19.89,"20","5","summer","ToU","ACORN-L",0.36,0.7,12.5,"7",6.92811363636364
2012-07-20,19.89,"20","5","summer","Std","ACORN-M",0.36,0.7,12.5,"7",7.435859375
2012-07-20,19.89,"20","5","summer","ToU","ACORN-M",0.36,0.7,12.5,"7",6.2976
2012-07-20,19.89,"20","5","summer","Std","ACORN-N",0.36,0.7,12.5,"7",8.64087499772727
2012-07-20,19.89,"20","5","summer","ToU","ACORN-N",0.36,0.7,12.5,"7",8.57747619047619
2012-07-20,19.89,"20","5","summer","Std","ACORN-O",0.36,0.7,12.5,"7",7.25119672131148
2012-07-20,19.89,"20","5","summer","ToU","ACORN-O",0.36,0.7,12.5,"7",8.14025001666667
2012-07-20,19.89,"20","5","summer","Std","ACORN-P",0.36,0.7,12.5,"7",5.65662650843374
2012-07-20,19.89,"20","5","summer","ToU","ACORN-P",0.36,0.7,12.5,"7",3.65890909090909
2012-07-20,19.89,"20","5","summer","Std","ACORN-Q",0.36,0.7,12.5,"7",6.68848219747774
2012-07-20,19.89,"20","5","summer","ToU","ACORN-Q",0.36,0.7,12.5,"7",6.71790350964912
2012-07-20,19.89,"20","5","summer","Std","ACORN-U",0.36,0.7,12.5,"7",9.48079310689655
2012-07-20,19.89,"20","5","summer","ToU","ACORN-U",0.36,0.7,12.5,"7",8.423250025
2012-07-21,22.86,"20","6","summer","Std","ACORN-A",0.22,0.66,12.6,"7",17.7366301315068
2012-07-21,22.86,"20","6","summer","ToU","ACORN-A",0.22,0.66,12.6,"7",13.2405862206897
2012-07-21,22.86,"20","6","summer","Std","ACORN-B",0.22,0.66,12.6,"7",9.6898
2012-07-21,22.86,"20","6","summer","ToU","ACORN-B",0.22,0.66,12.6,"7",7.71566666666667
2012-07-21,22.86,"20","6","summer","Std","ACORN-C",0.22,0.66,12.6,"7",9.43566196901408
2012-07-21,22.86,"20","6","summer","ToU","ACORN-C",0.22,0.66,12.6,"7",9.89384209473684
2012-07-21,22.86,"20","6","summer","Std","ACORN-D",0.22,0.66,12.6,"7",10.4662046562791
2012-07-21,22.86,"20","6","summer","ToU","ACORN-D",0.22,0.66,12.6,"7",9.54323943380282
2012-07-21,22.86,"20","6","summer","Std","ACORN-E",0.22,0.66,12.6,"7",8.14753204182125
2012-07-21,22.86,"20","6","summer","ToU","ACORN-E",0.22,0.66,12.6,"7",7.35934821458333
2012-07-21,22.86,"20","6","summer","Std","ACORN-F",0.22,0.66,12.6,"7",7.85816279127907
2012-07-21,22.86,"20","6","summer","ToU","ACORN-F",0.22,0.66,12.6,"7",7.21594630872483
2012-07-21,22.86,"20","6","summer","Std","ACORN-G",0.22,0.66,12.6,"7",8.49196078627451
2012-07-21,22.86,"20","6","summer","ToU","ACORN-G",0.22,0.66,12.6,"7",7.54813793103448
2012-07-21,22.86,"20","6","summer","Std","ACORN-H",0.22,0.66,12.6,"7",9.52526754780702
2012-07-21,22.86,"20","6","summer","ToU","ACORN-H",0.22,0.66,12.6,"7",8.0762037037037
2012-07-21,22.86,"20","6","summer","Std","ACORN-I",0.22,0.66,12.6,"7",6.86234615384615
2012-07-21,22.86,"20","6","summer","ToU","ACORN-I",0.22,0.66,12.6,"7",10.8705
2012-07-21,22.86,"20","6","summer","Std","ACORN-J",0.22,0.66,12.6,"7",8.63503773396226
2012-07-21,22.86,"20","6","summer","ToU","ACORN-J",0.22,0.66,12.6,"7",7.682399995
2012-07-21,22.86,"20","6","summer","Std","ACORN-K",0.22,0.66,12.6,"7",8.74405797318841
2012-07-21,22.86,"20","6","summer","ToU","ACORN-K",0.22,0.66,12.6,"7",7.26319047142857
2012-07-21,22.86,"20","6","summer","Std","ACORN-L",0.22,0.66,12.6,"7",8.65921556766467
2012-07-21,22.86,"20","6","summer","ToU","ACORN-L",0.22,0.66,12.6,"7",6.99945454090909
2012-07-21,22.86,"20","6","summer","Std","ACORN-M",0.22,0.66,12.6,"7",7.5416406203125
2012-07-21,22.86,"20","6","summer","ToU","ACORN-M",0.22,0.66,12.6,"7",6.59460002
2012-07-21,22.86,"20","6","summer","Std","ACORN-N",0.22,0.66,12.6,"7",8.10235227159091
2012-07-21,22.86,"20","6","summer","ToU","ACORN-N",0.22,0.66,12.6,"7",8.9975238047619
2012-07-21,22.86,"20","6","summer","Std","ACORN-O",0.22,0.66,12.6,"7",7.58213114426229
2012-07-21,22.86,"20","6","summer","ToU","ACORN-O",0.22,0.66,12.6,"7",7.46916668333333
2012-07-21,22.86,"20","6","summer","Std","ACORN-P",0.22,0.66,12.6,"7",5.71483132289157
2012-07-21,22.86,"20","6","summer","ToU","ACORN-P",0.22,0.66,12.6,"7",3.42581818181818
2012-07-21,22.86,"20","6","summer","Std","ACORN-Q",0.22,0.66,12.6,"7",6.67514391810089
2012-07-21,22.86,"20","6","summer","ToU","ACORN-Q",0.22,0.66,12.6,"7",6.49747368684211
2012-07-21,22.86,"20","6","summer","Std","ACORN-U",0.22,0.66,12.6,"7",9.62862067586207
2012-07-21,22.86,"20","6","summer","ToU","ACORN-U",0.22,0.66,12.6,"7",10.847375025
2013-07-12,29.24,"20","5","summer","Std","ACORN-A",0.11,0.67,12.65,"7",14.1056228052632
2013-07-12,29.24,"20","5","summer","ToU","ACORN-A",0.11,0.67,12.65,"7",11.7058157947368
2013-07-12,29.24,"20","5","summer","Std","ACORN-B",0.11,0.67,12.65,"7",8.63399999
2013-07-12,29.24,"20","5","summer","ToU","ACORN-B",0.11,0.67,12.65,"7",9.245
2013-07-12,29.24,"20","5","summer","Std","ACORN-C",0.11,0.67,12.65,"7",9.5163684131579
2013-07-12,29.24,"20","5","summer","ToU","ACORN-C",0.11,0.67,12.65,"7",7.91475757878788
2013-07-12,29.24,"20","5","summer","Std","ACORN-D",0.11,0.67,12.65,"7",9.64772277970297
2013-07-12,29.24,"20","5","summer","ToU","ACORN-D",0.11,0.67,12.65,"7",10.1013611055556
2013-07-12,29.24,"20","5","summer","Std","ACORN-E",0.11,0.67,12.65,"7",7.78007972305026
2013-07-12,29.24,"20","5","summer","ToU","ACORN-E",0.11,0.67,12.65,"7",7.14220060729483
2013-07-12,29.24,"20","5","summer","Std","ACORN-F",0.11,0.67,12.65,"7",7.52389147286822
2013-07-12,29.24,"20","5","summer","ToU","ACORN-F",0.11,0.67,12.65,"7",7.19259864081633
2013-07-12,29.24,"20","5","summer","Std","ACORN-G",0.11,0.67,12.65,"7",7.60547402402597
2013-07-12,29.24,"20","5","summer","ToU","ACORN-G",0.11,0.67,12.65,"7",6.63897826304348
2013-07-12,29.24,"20","5","summer","Std","ACORN-H",0.11,0.67,12.65,"7",9.00687123260274
2013-07-12,29.24,"20","5","summer","ToU","ACORN-H",0.11,0.67,12.65,"7",8.97246913703704
2013-07-12,29.24,"20","5","summer","Std","ACORN-I",0.11,0.67,12.65,"7",7.73960975609756
2013-07-12,29.24,"20","5","summer","ToU","ACORN-I",0.11,0.67,12.65,"7",7.850625
2013-07-12,29.24,"20","5","summer","Std","ACORN-J",0.11,0.67,12.65,"7",8.56672973243243
2013-07-12,29.24,"20","5","summer","ToU","ACORN-J",0.11,0.67,12.65,"7",6.86099999259259
2013-07-12,29.24,"20","5","summer","Std","ACORN-K",0.11,0.67,12.65,"7",7.94091791343284
2013-07-12,29.24,"20","5","summer","ToU","ACORN-K",0.11,0.67,12.65,"7",6.8603
2013-07-12,29.24,"20","5","summer","Std","ACORN-L",0.11,0.67,12.65,"7",8.26208984179688
2013-07-12,29.24,"20","5","summer","ToU","ACORN-L",0.11,0.67,12.65,"7",7.47400000555556
2013-07-12,29.24,"20","5","summer","Std","ACORN-M",0.11,0.67,12.65,"7",7.143652175
2013-07-12,29.24,"20","5","summer","ToU","ACORN-M",0.11,0.67,12.65,"7",9.60394117058824
2013-07-12,29.24,"20","5","summer","Std","ACORN-N",0.11,0.67,12.65,"7",7.34654545289256
2013-07-12,29.24,"20","5","summer","ToU","ACORN-N",0.11,0.67,12.65,"7",8.419160004
2013-07-12,29.24,"20","5","summer","Std","ACORN-O",0.11,0.67,12.65,"7",6.53037974810127
2013-07-12,29.24,"20","5","summer","ToU","ACORN-O",0.11,0.67,12.65,"7",6.46168749375
2013-07-12,29.24,"20","5","summer","Std","ACORN-P",0.11,0.67,12.65,"7",5.46453571547619
2013-07-12,29.24,"20","5","summer","ToU","ACORN-P",0.11,0.67,12.65,"7",3.40938094761905
2013-07-12,29.24,"20","5","summer","Std","ACORN-Q",0.11,0.67,12.65,"7",6.30405200757801
2013-07-12,29.24,"20","5","summer","ToU","ACORN-Q",0.11,0.67,12.65,"7",6.04626956869565
2013-07-12,29.24,"20","5","summer","Std","ACORN-U",0.11,0.67,12.65,"7",8.55832433243243
2013-07-12,29.24,"20","5","summer","ToU","ACORN-U",0.11,0.67,12.65,"7",8.89390001
2012-07-22,27.18,"20","7","summer","Std","ACORN-A",0.19,0.58,12.71,"7",17.3882876465753
2012-07-22,27.18,"20","7","summer","ToU","ACORN-A",0.19,0.58,12.71,"7",13.6601724103448
2012-07-22,27.18,"20","7","summer","Std","ACORN-B",0.19,0.58,12.71,"7",9.48210001
2012-07-22,27.18,"20","7","summer","ToU","ACORN-B",0.19,0.58,12.71,"7",9.03066666666667
2012-07-22,27.18,"20","7","summer","Std","ACORN-C",0.19,0.58,12.71,"7",10.0602957676056
2012-07-22,27.18,"20","7","summer","ToU","ACORN-C",0.19,0.58,12.71,"7",9.37131579473684
2012-07-22,27.18,"20","7","summer","Std","ACORN-D",0.19,0.58,12.71,"7",10.390934884186
2012-07-22,27.18,"20","7","summer","ToU","ACORN-D",0.19,0.58,12.71,"7",10.1824366183099
2012-07-22,27.18,"20","7","summer","Std","ACORN-E",0.19,0.58,12.71,"7",8.17547976222597
2012-07-22,27.18,"20","7","summer","ToU","ACORN-E",0.19,0.58,12.71,"7",7.71704464404762
2012-07-22,27.18,"20","7","summer","Std","ACORN-F",0.19,0.58,12.71,"7",7.90864728585271
2012-07-22,27.18,"20","7","summer","ToU","ACORN-F",0.19,0.58,12.71,"7",7.43289261946309
2012-07-22,27.18,"20","7","summer","Std","ACORN-G",0.19,0.58,12.71,"7",8.78869608431373
2012-07-22,27.18,"20","7","summer","ToU","ACORN-G",0.19,0.58,12.71,"7",8.32479309655172
2012-07-22,27.18,"20","7","summer","Std","ACORN-H",0.19,0.58,12.71,"7",9.90013157675439
2012-07-22,27.18,"20","7","summer","ToU","ACORN-H",0.19,0.58,12.71,"7",8.3621481462963
