"date","Acorn","apparentTemperatureMax","apparentTemperatureMin","sunsetTimeHour","weekday","season","cloudCover","humidity","visibility","month","dewPoint","pressure","energy_sum"
2013-02-04,"ACORN-C",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,13.0245973181208
2013-02-04,"ACORN-D",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,16.238873243662
2013-02-04,"ACORN-E",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,12.2394289416667
2013-02-04,"ACORN-F",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,10.2424349122781
2013-02-04,"ACORN-G",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,11.7555221694581
2013-02-04,"ACORN-H",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,12.2604057656319
2013-02-04,"ACORN-I",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,10.8803265306122
2013-02-04,"ACORN-J",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,14.0209166638889
2013-02-04,"ACORN-K",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,11.14758750125
2013-02-04,"ACORN-L",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,11.2091365014837
2013-02-04,"ACORN-M",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,12.2246696455357
2013-02-04,"ACORN-N",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,10.2095167778523
2013-02-04,"ACORN-O",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,10.1065490166667
2013-02-04,"ACORN-P",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,7.66025688623853
2013-02-04,"ACORN-Q",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,8.19944634134146
2013-02-04,"ACORN-U",10.2,2.41,"16","1","winter",0.5,0.71,13,"2",3.74,1012.2,15.7216875166667
2013-03-28,"ACORN-A",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,22.4395294137255
2013-03-28,"ACORN-B",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,14.051208325
2013-03-28,"ACORN-C",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,12.9802739808219
2013-03-28,"ACORN-D",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,15.6315678589286
2013-03-28,"ACORN-E",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,12.9963515452271
2013-03-28,"ACORN-F",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,10.8195820889552
2013-03-28,"ACORN-G",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,12.095974994
2013-03-28,"ACORN-H",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,12.25570222
2013-03-28,"ACORN-I",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,11.7094489877551
2013-03-28,"ACORN-J",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,15.8001215037383
2013-03-28,"ACORN-K",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,11.8845253170886
2013-03-28,"ACORN-L",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,11.4057325212766
2013-03-28,"ACORN-M",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,11.7346937009009
2013-03-28,"ACORN-N",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,10.1829133393333
2013-03-28,"ACORN-O",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,9.84691919090909
2013-03-28,"ACORN-P",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,8.04025687431193
2013-03-28,"ACORN-Q",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,8.49091552819876
2013-03-28,"ACORN-U",0.31,-3.85,"18","4","spring",0.5,0.66,11.64,"3",-3.94,1012.3,16.2752083270833
2012-06-23,"ACORN-A",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,17.0310909056818
2012-06-23,"ACORN-B",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.501
2012-06-23,"ACORN-C",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,10.182777775
2012-06-23,"ACORN-D",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,12.0171102354331
2012-06-23,"ACORN-E",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.55662650489458
2012-06-23,"ACORN-F",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.09491965846154
2012-06-23,"ACORN-G",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.97200869304348
2012-06-23,"ACORN-H",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,9.60124896224066
2012-06-23,"ACORN-I",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,7.04878571428571
2012-06-23,"ACORN-J",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.29213846
2012-06-23,"ACORN-K",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.71274149455782
2012-06-23,"ACORN-L",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.28214070703518
2012-06-23,"ACORN-M",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,7.91316666666667
2012-06-23,"ACORN-N",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.57270707272727
2012-06-23,"ACORN-O",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,8.08679365079365
2012-06-23,"ACORN-P",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,5.62310226704545
2012-06-23,"ACORN-Q",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,6.97163285785714
2012-06-23,"ACORN-U",19.88,11.65,"20","6","summer",0.54,0.77,12.12,"6",11.14,1012.31,7.74553333333333
2012-04-06,"ACORN-A",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,17.7420000233333
2012-04-06,"ACORN-B",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,5.9075
2012-04-06,"ACORN-C",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,12.9127727409091
2012-04-06,"ACORN-D",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,12.2362989814433
2012-04-06,"ACORN-E",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,10.9336887696133
2012-04-06,"ACORN-F",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,9.2495939430303
2012-04-06,"ACORN-G",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,10.0779230538462
2012-04-06,"ACORN-H",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,10.1886333366667
2012-04-06,"ACORN-I",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,8.6712857
2012-04-06,"ACORN-J",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,14.0294117823529
2012-04-06,"ACORN-K",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,10.9480909151515
2012-04-06,"ACORN-L",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,11.8613617021277
2012-04-06,"ACORN-M",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,9.65684617692308
2012-04-06,"ACORN-N",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,10.27631248125
2012-04-06,"ACORN-O",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,7.92500000769231
2012-04-06,"ACORN-P",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,11.2951765
2012-04-06,"ACORN-Q",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,8.29550259378238
2012-04-06,"ACORN-U",10.48,6.42,"18","5","spring",0.72,0.75,11.64,"4",4.36,1012.32,8.48266666666667
2012-09-10,"ACORN-A",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,17.6766601757282
2012-09-10,"ACORN-B",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,9.01123076923077
2012-09-10,"ACORN-C",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,10.7639777755556
2012-09-10,"ACORN-D",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,11.9344669013937
2012-09-10,"ACORN-E",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.4566006557377
2012-09-10,"ACORN-F",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,7.8083963972973
2012-09-10,"ACORN-G",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.5161755740458
2012-09-10,"ACORN-H",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,9.36911972042254
2012-09-10,"ACORN-I",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,6.85376666333333
2012-09-10,"ACORN-J",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,7.58119178356164
2012-09-10,"ACORN-K",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.56760493518519
2012-09-10,"ACORN-L",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.13334741924883
2012-09-10,"ACORN-M",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.0064057942029
2012-09-10,"ACORN-N",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.29407272909091
2012-09-10,"ACORN-O",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,8.23344444444444
2012-09-10,"ACORN-P",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,5.33384761809524
2012-09-10,"ACORN-Q",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,6.80075536002522
2012-09-10,"ACORN-U",17.82,11.73,"18","1","summer",0.37,0.62,13.18,"9",8.07,1012.33,11.9531578842105
2012-08-11,"ACORN-A",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,16.1126601883495
2012-08-11,"ACORN-B",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.62915384615385
2012-08-11,"ACORN-C",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,9.78777778222222
2012-08-11,"ACORN-D",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,10.5412822317073
2012-08-11,"ACORN-E",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,7.7270406832021
2012-08-11,"ACORN-F",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,7.43800150330827
2012-08-11,"ACORN-G",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.04540458320611
2012-08-11,"ACORN-H",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,9.3087007056338
2012-08-11,"ACORN-I",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,7.05096666666667
2012-08-11,"ACORN-J",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,7.39378082054794
2012-08-11,"ACORN-K",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.73831677204969
2012-08-11,"ACORN-L",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.42123943661972
2012-08-11,"ACORN-M",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,7.3586376884058
2012-08-11,"ACORN-N",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.33594545545455
2012-08-11,"ACORN-O",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,8.01024999722222
2012-08-11,"ACORN-P",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,5.29399999904762
2012-08-11,"ACORN-Q",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,6.6428825739899
2012-08-11,"ACORN-U",25.13,16.03,"19","6","summer",0.24,0.7,11.18,"8",14.21,1012.34,9.27326315
2012-04-07,"ACORN-A",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,18.55203335
2012-04-07,"ACORN-B",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,6.027
2012-04-07,"ACORN-C",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,11.2127272681818
2012-04-07,"ACORN-D",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,12.340432985567
2012-04-07,"ACORN-E",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,10.4884493561694
2012-04-07,"ACORN-F",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,9.50564848242424
2012-04-07,"ACORN-G",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,9.35299998717949
2012-04-07,"ACORN-H",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,9.21319999666667
2012-04-07,"ACORN-I",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,8.925
2012-04-07,"ACORN-J",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,13.3985882588235
2012-04-07,"ACORN-K",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,10.1408181787879
2012-04-07,"ACORN-L",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,10.9541276595745
2012-04-07,"ACORN-M",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,9.17415384615385
2012-04-07,"ACORN-N",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,9.7799999875
2012-04-07,"ACORN-O",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,8.7755
2012-04-07,"ACORN-P",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,11.3315294088235
2012-04-07,"ACORN-Q",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,8.55691709792746
2012-04-07,"ACORN-U",13.08,4.57,"18","6","spring",0.72,0.81,10.83,"4",6.43,1012.36,7.40277777777778
2012-09-16,"ACORN-A",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,18.6718571466667
2012-09-16,"ACORN-B",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,9.68621429285714
2012-09-16,"ACORN-C",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,10.9337096795699
2012-09-16,"ACORN-D",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,12.4655923414634
2012-09-16,"ACORN-E",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.86142136146789
2012-09-16,"ACORN-F",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.44075375630631
2012-09-16,"ACORN-G",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,9.00076866119403
2012-09-16,"ACORN-H",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,10.1209623287671
2012-09-16,"ACORN-I",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.4828125
2012-09-16,"ACORN-J",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.80286842763158
2012-09-16,"ACORN-K",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,9.22511727901235
2012-09-16,"ACORN-L",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,9.00566515791855
2012-09-16,"ACORN-M",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.8459863
2012-09-16,"ACORN-N",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.70603540088496
2012-09-16,"ACORN-O",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,8.40705555416667
2012-09-16,"ACORN-P",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,5.44733333142857
2012-09-16,"ACORN-Q",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,7.20172257364439
2012-09-16,"ACORN-U",18.72,13.29,"18","7","summer",0.55,0.71,13.07,"9",10.06,1012.36,9.61702630789474
2013-08-04,"ACORN-A",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,14.070766668
2013-08-04,"ACORN-B",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,10.0329999958333
2013-08-04,"ACORN-C",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,9.49977550952381
2013-08-04,"ACORN-D",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,9.62089818290909
2013-08-04,"ACORN-E",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.46697826134511
2013-08-04,"ACORN-F",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.78528895582451
2013-08-04,"ACORN-G",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,8.03891413939394
2013-08-04,"ACORN-H",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,9.55736547085202
2013-08-04,"ACORN-I",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.61637500208333
2013-08-04,"ACORN-J",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.78714851683168
2013-08-04,"ACORN-K",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,8.54162337597403
2013-08-04,"ACORN-L",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,8.96940490920245
2013-08-04,"ACORN-M",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,8.20630841121495
2013-08-04,"ACORN-N",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.94245577959184
2013-08-04,"ACORN-O",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,7.33933332916667
2013-08-04,"ACORN-P",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,4.98816038207547
2013-08-04,"ACORN-Q",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,6.71276056363636
2013-08-04,"ACORN-U",22.72,16.37,"19","7","summer",0.54,0.76,12.59,"8",14.37,1012.36,8.00727660212766
2014-01-23,"ACORN-A",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,21.9516312177305
2014-01-23,"ACORN-B",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,13.0833478347826
2014-01-23,"ACORN-C",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,13.2842302035971
2014-01-23,"ACORN-D",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,15.2616434116279
2014-01-23,"ACORN-E",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,12.1411727351178
2014-01-23,"ACORN-F",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,10.281461299684
2014-01-23,"ACORN-G",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,11.3257382240838
2014-01-23,"ACORN-H",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,11.9112447993072
2014-01-23,"ACORN-I",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,9.70895834375
2014-01-23,"ACORN-J",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,11.9756458322917
2014-01-23,"ACORN-K",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,10.9267133306667
2014-01-23,"ACORN-L",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,10.8789184959248
2014-01-23,"ACORN-M",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,10.9413980533981
2014-01-23,"ACORN-N",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,9.4102361125
2014-01-23,"ACORN-O",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,8.63074193225806
2014-01-23,"ACORN-P",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,6.6793980631068
2014-01-23,"ACORN-Q",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,8.00930861019868
2014-01-23,"ACORN-U",4.93,0.25,"16","4","winter",0.32,0.82,11.49,"1",2.54,1012.39,13.0609318227273
2013-01-31,"ACORN-A",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,21.6581483716129
2013-01-31,"ACORN-B",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,12.121000004
2013-01-31,"ACORN-C",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,12.5031275147651
2013-01-31,"ACORN-D",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,15.221887331338
2013-01-31,"ACORN-E",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,11.8731686032946
2013-01-31,"ACORN-F",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,10.0054423094675
2013-01-31,"ACORN-G",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,11.1452156867647
2013-01-31,"ACORN-H",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,11.9974146317073
2013-01-31,"ACORN-I",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,10.5980204183673
2013-01-31,"ACORN-J",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,13.4909536944444
2013-01-31,"ACORN-K",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,10.4951987540373
2013-01-31,"ACORN-L",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,10.9509198818991
2013-01-31,"ACORN-M",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,11.6810267982143
2013-01-31,"ACORN-N",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,9.85270000466667
2013-01-31,"ACORN-O",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,9.73309803137255
2013-01-31,"ACORN-P",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,7.50787155321101
2013-01-31,"ACORN-Q",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,8.00910975743902
2013-01-31,"ACORN-U",6.38,3.29,"16","4","winter",0.35,0.74,12.89,"1",4.39,1012.39,14.9568749958333
2013-07-25,"ACORN-A",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,14.0104210473684
2013-07-25,"ACORN-B",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,8.49554166666667
2013-07-25,"ACORN-C",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,9.5694966
2013-07-25,"ACORN-D",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,10.0529927007299
2013-07-25,"ACORN-E",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.57085278066486
2013-07-25,"ACORN-F",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.62393825271084
2013-07-25,"ACORN-G",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.790309997
2013-07-25,"ACORN-H",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,9.1978587426009
2013-07-25,"ACORN-I",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,8.25063265102041
2013-07-25,"ACORN-J",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,8.01383168415842
2013-07-25,"ACORN-K",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,8.20121428376623
2013-07-25,"ACORN-L",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,8.40259938685015
2013-07-25,"ACORN-M",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.95203703611111
2013-07-25,"ACORN-N",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.70908163333333
2013-07-25,"ACORN-O",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.34312371237113
2013-07-25,"ACORN-P",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,4.8545754754717
2013-07-25,"ACORN-Q",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,6.48839158214286
2013-07-25,"ACORN-U",26.19,15.26,"19","4","summer",0.37,0.62,13.2,"7",12.7,1012.42,7.72293617021277
2014-01-25,"ACORN-A",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,22.0562056865248
2014-01-25,"ACORN-B",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,14.9196087043478
2014-01-25,"ACORN-C",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,13.3878201381295
2014-01-25,"ACORN-D",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,15.4191395364341
2014-01-25,"ACORN-E",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,12.1826328565
2014-01-25,"ACORN-F",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,10.5564928941548
2014-01-25,"ACORN-G",11.77,1.76,"16","6","winter",0.44,0.83,8.71,"1",5.34,1012.46,11.8685497387435
